sku,slug,name,group_name,size,size_label,pack_qty,unit,price,currency,manba_narx,manba_valyuta,brand,category_uz,subcategory_ru,supplier,price_date,in_stock,featured
NG-0303,zadvizhka-iz-liteynogo-chuguna-30ch6br-50-pn16-nevo,Задвижка из литейного чугуна 30ч6бр 50 PN16 Nevo,Задвижка из литейного чугуна 30ч6бр,50 PN16,Размер,,dona,411400,UZS,411400,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0304,zadvizhka-iz-liteynogo-chuguna-30ch6br-65-pn16-nevo,Задвижка из литейного чугуна 30ч6бр 65 PN16 Nevo,Задвижка из литейного чугуна 30ч6бр,65 PN16,Размер,,dona,532400,UZS,532400,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0305,zadvizhka-iz-liteynogo-chuguna-30ch6br-80-pn16-nevo,Задвижка из литейного чугуна 30ч6бр 80 PN16 Nevo,Задвижка из литейного чугуна 30ч6бр,80 PN16,Размер,,dona,605000,UZS,605000,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0306,zadvizhka-iz-liteynogo-chuguna-30ch6br-100-pn16-nevo,Задвижка из литейного чугуна 30ч6бр 100 PN16 Nevo,Задвижка из литейного чугуна 30ч6бр,100 PN16,Размер,,dona,677600,UZS,677600,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0307,zadvizhka-iz-liteynogo-chuguna-30ch6br-150-pn16-nevo,Задвижка из литейного чугуна 30ч6бр 150 PN16 Nevo,Задвижка из литейного чугуна 30ч6бр,150 PN16,Размер,,dona,1694000,UZS,1694000,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0308,zadvizhka-iz-liteynogo-chuguna-30ch6br-200-pn16-nevo,Задвижка из литейного чугуна 30ч6бр 200 PN16 Nevo,Задвижка из литейного чугуна 30ч6бр,200 PN16,Размер,,dona,2904000,UZS,2904000,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0309,zadvizhka-iz-liteynogo-chuguna-30ch6br-250-pn16-nevo,Задвижка из литейного чугуна 30ч6бр 250 PN16 Nevo,Задвижка из литейного чугуна 30ч6бр,250 PN16,Размер,,dona,4598000,UZS,4598000,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0310,zadvizhka-iz-liteynogo-chuguna-30ch6br-300-pn16-nevo,Задвижка из литейного чугуна 30ч6бр 300 PN16 Nevo,Задвижка из литейного чугуна 30ч6бр,300 PN16,Размер,,dona,6050000,UZS,6050000,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0311,zatvor-diskovyy-eco-50-nevo,Затвор дисковый ECO 50 Nevo,Затвор дисковый ECO,50,Размер,,dona,72600,UZS,72600,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0312,zatvor-diskovyy-eco-65-nevo,Затвор дисковый ECO 65 Nevo,Затвор дисковый ECO,65,Размер,,dona,84700,UZS,84700,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0313,zatvor-diskovyy-eco-80-nevo,Затвор дисковый ECO 80 Nevo,Затвор дисковый ECO,80,Размер,,dona,108900,UZS,108900,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0314,zatvor-diskovyy-eco-100-nevo,Затвор дисковый ECO 100 Nevo,Затвор дисковый ECO,100,Размер,,dona,133100,UZS,133100,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0315,zatvor-diskovyy-eco-150-nevo,Затвор дисковый ECO 150 Nevo,Затвор дисковый ECO,150,Размер,,dona,217800,UZS,217800,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0316,zatvor-diskovyy-d71x-10-16-50-pn16-nevo,Затвор дисковый D71X-10/16 50 PN16 Nevo,Затвор дисковый D71X-10/16,50 PN16,Размер,,dona,102850,UZS,102850,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0317,zatvor-diskovyy-d71x-10-16-65-pn16-nevo,Затвор дисковый D71X-10/16 65 PN16 Nevo,Затвор дисковый D71X-10/16,65 PN16,Размер,,dona,114950,UZS,114950,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0318,zatvor-diskovyy-d71x-10-16-80-pn16-nevo,Затвор дисковый D71X-10/16 80 PN16 Nevo,Затвор дисковый D71X-10/16,80 PN16,Размер,,dona,127050,UZS,127050,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0319,zatvor-diskovyy-d71x-10-16-100-pn16-nevo,Затвор дисковый D71X-10/16 100 PN16 Nevo,Затвор дисковый D71X-10/16,100 PN16,Размер,,dona,151250,UZS,151250,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0320,zatvor-diskovyy-d71x-10-16-150-pn16-nevo,Затвор дисковый D71X-10/16 150 PN16 Nevo,Затвор дисковый D71X-10/16,150 PN16,Размер,,dona,242000,UZS,242000,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0321,zatvor-diskovyy-d71x-10-16-200-pn16-nevo,Затвор дисковый D71X-10/16 200 PN16 Nevo,Затвор дисковый D71X-10/16,200 PN16,Размер,,dona,411400,UZS,411400,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0322,zatvor-diskovyy-d71x-10-16-250-pn16-nevo,Затвор дисковый D71X-10/16 250 PN16 Nevo,Затвор дисковый D71X-10/16,250 PN16,Размер,,dona,677600,UZS,677600,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0323,zatvor-diskovyy-d71x-10-16-300-pn16-nevo,Затвор дисковый D71X-10/16 300 PN16 Nevo,Затвор дисковый D71X-10/16,300 PN16,Размер,,dona,1028500,UZS,1028500,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0324,chugunnyy-filtr-50-pn16-nevo,Чугунный фильтр 50 PN16 Nevo,Чугунный фильтр,50 PN16,Размер,,dona,217800,UZS,217800,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0325,chugunnyy-filtr-65-pn16-nevo,Чугунный фильтр 65 PN16 Nevo,Чугунный фильтр,65 PN16,Размер,,dona,284350,UZS,284350,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0326,chugunnyy-filtr-80-pn16-nevo,Чугунный фильтр 80 PN16 Nevo,Чугунный фильтр,80 PN16,Размер,,dona,338800,UZS,338800,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0327,chugunnyy-filtr-100-pn16-nevo,Чугунный фильтр 100 PN16 Nevo,Чугунный фильтр,100 PN16,Размер,,dona,399300,UZS,399300,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0328,chugunnyy-filtr-125-pn16-nevo,Чугунный фильтр 125 PN16 Nevo,Чугунный фильтр,125 PN16,Размер,,dona,568700,UZS,568700,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0329,chugunnyy-filtr-150-pn16-nevo,Чугунный фильтр 150 PN16 Nevo,Чугунный фильтр,150 PN16,Размер,,dona,701800,UZS,701800,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0330,chugunnyy-filtr-200-pn16-nevo,Чугунный фильтр 200 PN16 Nevo,Чугунный фильтр,200 PN16,Размер,,dona,1815000,UZS,1815000,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0331,chugunnyy-filtr-250-pn16-nevo,Чугунный фильтр 250 PN16 Nevo,Чугунный фильтр,250 PN16,Размер,,dona,2081200,UZS,2081200,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0332,chugunnyy-filtr-300-pn16-nevo,Чугунный фильтр 300 PN16 Nevo,Чугунный фильтр,300 PN16,Размер,,dona,3267000,UZS,3267000,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0333,obratnyy-klapan-chugunnyy-tab-50-pn16-nevo,Обратный клапан чугунный (ТАБ) 50 PN16 Nevo,Обратный клапан чугунный (ТАБ),50 PN16,Размер,,dona,96800,UZS,96800,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0334,obratnyy-klapan-chugunnyy-tab-65-pn16-nevo,Обратный клапан чугунный (ТАБ) 65 PN16 Nevo,Обратный клапан чугунный (ТАБ),65 PN16,Размер,,dona,127050,UZS,127050,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0335,obratnyy-klapan-chugunnyy-tab-80-pn16-nevo,Обратный клапан чугунный (ТАБ) 80 PN16 Nevo,Обратный клапан чугунный (ТАБ),80 PN16,Размер,,dona,163350,UZS,163350,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0336,obratnyy-klapan-chugunnyy-tab-100-pn16-nevo,Обратный клапан чугунный (ТАБ) 100 PN16 Nevo,Обратный клапан чугунный (ТАБ),100 PN16,Размер,,dona,205700,UZS,205700,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0337,obratnyy-klapan-chugunnyy-tab-125-pn16-nevo,Обратный клапан чугунный (ТАБ) 125 PN16 Nevo,Обратный клапан чугунный (ТАБ),125 PN16,Размер,,dona,278300,UZS,278300,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0338,obratnyy-klapan-chugunnyy-tab-150-pn16-nevo,Обратный клапан чугунный (ТАБ) 150 PN16 Nevo,Обратный клапан чугунный (ТАБ),150 PN16,Размер,,dona,326700,UZS,326700,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0339,obratnyy-klapan-chugunnyy-tab-200-pn16-nevo,Обратный клапан чугунный (ТАБ) 200 PN16 Nevo,Обратный клапан чугунный (ТАБ),200 PN16,Размер,,dona,750200,UZS,750200,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0340,obratnyy-klapan-chugunnyy-tab-250-pn16-nevo,Обратный клапан чугунный (ТАБ) 250 PN16 Nevo,Обратный клапан чугунный (ТАБ),250 PN16,Размер,,dona,1197900,UZS,1197900,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0341,obratnyy-klapan-chugunnyy-tab-300-pn16-nevo,Обратный клапан чугунный (ТАБ) 300 PN16 Nevo,Обратный клапан чугунный (ТАБ),300 PN16,Размер,,dona,1875500,UZS,1875500,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0342,demontazhnaya-vstavka-50-pn16-nevo,Демонтажная вставка 50 PN16 Nevo,Демонтажная вставка,50 PN16,Размер,,dona,423500,UZS,423500,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0343,demontazhnaya-vstavka-65-pn16-nevo,Демонтажная вставка 65 PN16 Nevo,Демонтажная вставка,65 PN16,Размер,,dona,459800,UZS,459800,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0344,demontazhnaya-vstavka-80-pn16-nevo,Демонтажная вставка 80 PN16 Nevo,Демонтажная вставка,80 PN16,Размер,,dona,532400,UZS,532400,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0345,demontazhnaya-vstavka-100-pn16-nevo,Демонтажная вставка 100 PN16 Nevo,Демонтажная вставка,100 PN16,Размер,,dona,665500,UZS,665500,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0346,demontazhnaya-vstavka-125-pn16-nevo,Демонтажная вставка 125 PN16 Nevo,Демонтажная вставка,125 PN16,Размер,,dona,689700,UZS,689700,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0347,demontazhnaya-vstavka-150-pn16-nevo,Демонтажная вставка 150 PN16 Nevo,Демонтажная вставка,150 PN16,Размер,,dona,1149500,UZS,1149500,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0348,demontazhnaya-vstavka-200-pn16-nevo,Демонтажная вставка 200 PN16 Nevo,Демонтажная вставка,200 PN16,Размер,,dona,1512500,UZS,1512500,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0349,demontazhnaya-vstavka-250-pn16-nevo,Демонтажная вставка 250 PN16 Nevo,Демонтажная вставка,250 PN16,Размер,,dona,1742400,UZS,1742400,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0350,demontazhnaya-vstavka-300-pn16-nevo,Демонтажная вставка 300 PN16 Nevo,Демонтажная вставка,300 PN16,Размер,,dona,2057000,UZS,2057000,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0351,vantuz-chugunnyy-flantsevyy-50-pn16-nevo,Вантуз чугунный фланцевый 50 PN16 Nevo,Вантуз чугунный фланцевый,50 PN16,Размер,,dona,217800,UZS,217800,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0352,vantuz-chugunnyy-flantsevyy-65-pn16-nevo,Вантуз чугунный фланцевый 65 PN16 Nevo,Вантуз чугунный фланцевый,65 PN16,Размер,,dona,254100,UZS,254100,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0353,vantuz-chugunnyy-flantsevyy-80-pn16-nevo,Вантуз чугунный фланцевый 80 PN16 Nevo,Вантуз чугунный фланцевый,80 PN16,Размер,,dona,375100,UZS,375100,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0354,vantuz-chugunnyy-flantsevyy-100-pn16-nevo,Вантуз чугунный фланцевый 100 PN16 Nevo,Вантуз чугунный фланцевый,100 PN16,Размер,,dona,411400,UZS,411400,UZS,Nevo,Zapor armatura,Запорная арматура,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0355,pozharnyy-kran-dn50-nevo,Пожарный кран DN50 Nevo,Пожарный кран,DN50,Размер,,dona,91900,UZS,91900,UZS,Nevo,Yong'in jihozlari,Пожарное оборудование,"OOO ""SANTEX MAKON""",2026-07-21,TRUE,FALSE
NG-0356,pp-r-truba-pn16-hvs-20-nevo,PP-R труба PN16 ХВС 20 Nevo,PP-R труба PN16 ХВС,20,Диаметр,140,metr,6000,UZS,6000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0357,pp-r-truba-pn16-hvs-25-nevo,PP-R труба PN16 ХВС 25 Nevo,PP-R труба PN16 ХВС,25,Диаметр,100,metr,9000,UZS,9000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0358,pp-r-truba-pn16-hvs-32-nevo,PP-R труба PN16 ХВС 32 Nevo,PP-R труба PN16 ХВС,32,Диаметр,60,metr,14000,UZS,14000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0359,pp-r-truba-pn16-hvs-40-nevo,PP-R труба PN16 ХВС 40 Nevo,PP-R труба PN16 ХВС,40,Диаметр,40,metr,22000,UZS,22000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0360,pp-r-truba-pn16-hvs-50-nevo,PP-R труба PN16 ХВС 50 Nevo,PP-R труба PN16 ХВС,50,Диаметр,20,metr,35000,UZS,35000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0361,pp-r-truba-pn16-hvs-63-nevo,PP-R труба PN16 ХВС 63 Nevo,PP-R труба PN16 ХВС,63,Диаметр,20,metr,56000,UZS,56000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0362,pp-r-truba-pn16-hvs-75-nevo,PP-R труба PN16 ХВС 75 Nevo,PP-R труба PN16 ХВС,75,Диаметр,16,metr,84000,UZS,84000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0363,pp-r-truba-pn16-hvs-90-nevo,PP-R труба PN16 ХВС 90 Nevo,PP-R труба PN16 ХВС,90,Диаметр,12,metr,130000,UZS,130000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0364,pp-r-truba-pn16-hvs-110-nevo,PP-R труба PN16 ХВС 110 Nevo,PP-R труба PN16 ХВС,110,Диаметр,8,metr,200000,UZS,200000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0365,pp-r-truba-kompozit-pn20-gvs-20-nevo,PP-R труба композит PN20 ГВС 20 Nevo,PP-R труба композит PN20 ГВС,20,Диаметр,140,metr,7000,UZS,7000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0366,pp-r-truba-kompozit-pn20-gvs-25-nevo,PP-R труба композит PN20 ГВС 25 Nevo,PP-R труба композит PN20 ГВС,25,Диаметр,100,metr,10000,UZS,10000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0367,pp-r-truba-kompozit-pn20-gvs-32-nevo,PP-R труба композит PN20 ГВС 32 Nevo,PP-R труба композит PN20 ГВС,32,Диаметр,60,metr,17000,UZS,17000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0368,pp-r-truba-kompozit-pn20-gvs-40-nevo,PP-R труба композит PN20 ГВС 40 Nevo,PP-R труба композит PN20 ГВС,40,Диаметр,40,metr,27000,UZS,27000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0369,pp-r-truba-kompozit-pn20-gvs-50-nevo,PP-R труба композит PN20 ГВС 50 Nevo,PP-R труба композит PN20 ГВС,50,Диаметр,20,metr,42000,UZS,42000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0370,pp-r-truba-kompozit-pn20-gvs-63-nevo,PP-R труба композит PN20 ГВС 63 Nevo,PP-R труба композит PN20 ГВС,63,Диаметр,20,metr,68000,UZS,68000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0371,pp-r-truba-kompozit-pn20-gvs-75-nevo,PP-R труба композит PN20 ГВС 75 Nevo,PP-R труба композит PN20 ГВС,75,Диаметр,16,metr,105000,UZS,105000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0372,pp-r-truba-kompozit-pn20-gvs-90-nevo,PP-R труба композит PN20 ГВС 90 Nevo,PP-R труба композит PN20 ГВС,90,Диаметр,12,metr,150000,UZS,150000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0373,pp-r-truba-kompozit-pn20-gvs-110-nevo,PP-R труба композит PN20 ГВС 110 Nevo,PP-R труба композит PN20 ГВС,110,Диаметр,8,metr,241000,UZS,241000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0374,pp-r-truba-pn10-hvs-32-nevo,PP-R труба PN10 ХВС 32 Nevo,PP-R труба PN10 ХВС,32,Диаметр,60,metr,11000,UZS,11000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0375,pp-r-truba-pn10-hvs-40-nevo,PP-R труба PN10 ХВС 40 Nevo,PP-R труба PN10 ХВС,40,Диаметр,40,metr,17000,UZS,17000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0376,pp-r-truba-pn10-hvs-50-nevo,PP-R труба PN10 ХВС 50 Nevo,PP-R труба PN10 ХВС,50,Диаметр,20,metr,26000,UZS,26000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0377,pp-r-truba-pn10-hvs-63-nevo,PP-R труба PN10 ХВС 63 Nevo,PP-R труба PN10 ХВС,63,Диаметр,20,metr,41000,UZS,41000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0378,pp-r-truba-pn10-hvs-75-nevo,PP-R труба PN10 ХВС 75 Nevo,PP-R труба PN10 ХВС,75,Диаметр,16,metr,60000,UZS,60000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0379,pp-r-truba-pn10-hvs-90-nevo,PP-R труба PN10 ХВС 90 Nevo,PP-R труба PN10 ХВС,90,Диаметр,12,metr,95000,UZS,95000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0380,pp-r-truba-pn10-hvs-110-nevo,PP-R труба PN10 ХВС 110 Nevo,PP-R труба PN10 ХВС,110,Диаметр,8,metr,140000,UZS,140000,UZS,Nevo,Truba va fitinglar,PP-R труба,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0381,mufta-40x40-absan-sanat,Муфта 40x40 Absan Sanat,Муфта,40x40,Размер,36,dona,26400,UZS,2.2,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0382,mufta-50x50-absan-sanat,Муфта 50x50 Absan Sanat,Муфта,50x50,Размер,26,dona,36000,UZS,3.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0383,mufta-63x63-absan-sanat,Муфта 63x63 Absan Sanat,Муфта,63x63,Размер,16,dona,58800,UZS,4.9,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0384,mufta-75x75-absan-sanat,Муфта 75x75 Absan Sanat,Муфта,75x75,Размер,10,dona,90000,UZS,7.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0385,mufta-90x90-absan-sanat,Муфта 90x90 Absan Sanat,Муфта,90x90,Размер,9,dona,150000,UZS,12.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0386,mufta-110x110-absan-sanat,Муфта 110x110 Absan Sanat,Муфта,110x110,Размер,6,dona,288000,UZS,24.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0387,otvod-40x40-absan-sanat,Отвод 40x40 Absan Sanat,Отвод,40x40,Размер,30,dona,28800,UZS,2.4,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0388,otvod-50x50-absan-sanat,Отвод 50x50 Absan Sanat,Отвод,50x50,Размер,20,dona,38400,UZS,3.2,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0389,otvod-63x63-absan-sanat,Отвод 63x63 Absan Sanat,Отвод,63x63,Размер,12,dona,66000,UZS,5.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0390,otvod-75x75-absan-sanat,Отвод 75x75 Absan Sanat,Отвод,75x75,Размер,8,dona,96000,UZS,8.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0391,otvod-90x90-absan-sanat,Отвод 90x90 Absan Sanat,Отвод,90x90,Размер,8,dona,156000,UZS,13.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0392,otvod-110x110-absan-sanat,Отвод 110x110 Absan Sanat,Отвод,110x110,Размер,8,dona,312000,UZS,26.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
